;X;Y;osm_id;type;name;opening_hours;wheelchair;cuisine;phone;website;com_insee;com_nom;categorie;notation;prix;enjoyment_rate;brand;wikipedia
23357;2.2975258999999997;48.878280799722496;node/4935628434;clothes;Smugler;;;;;;75056;Paris;shopping;;;;;
23358;2.322905;48.8716640997241;node/4935628435;shoes;Crockett & Jones;;;;;;75056;Paris;shopping;;;;;
23362;2.3399442;48.851571999729096;node/4936268221;cosmetics;Aroma Zone;Mo-Sa 10:00-20:00;;;+33413355000;https://aroma-zone.com/;75056;Paris;shopping;;;;;
23370;2.3334032000000002;48.8514181997292;node/4942457164;gift;Georges Thuillier;Mo-Sa 10:00-19:00;;;+33143260057;https://www.thuillier-art-religieux.com/;75056;Paris;shopping;;;;;
23371;2.3307002;48.8518223997291;node/4942457166;shoes;Heschung;;yes;;;;75056;Paris;shopping;;;;;
23377;2.347375;48.865456599725704;node/4946171223;cosmetics;Why Not (Hair Salon);;;;;;75056;Paris;shopping;;;;;
23399;2.3529815;48.835646799733105;node/4947711698;shoes;Rieker;;;;;;75056;Paris;shopping;;;;Rieker;
23405;2.3541984;48.833907799733495;node/4947711705;shoes;Chauss'Cuir;Mo-Sa 10:00-19:30;no;;;;75056;Paris;shopping;;;;;
23408;2.3542405;48.8623233997264;node/4950673113;clothes;Dks;;;;;https://dks-cuir.com/;75056;Paris;shopping;;;;;
23409;2.3407892999999995;48.863655899726105;node/4950703377;beauty;Pôle;;;;;;75056;Paris;shopping;;;;;
23413;2.3400271;48.86361959972611;node/4950713671;clothes;Selected;Mo-Sa 10:30-19:00;;;;;75056;Paris;shopping;;;;;
23415;2.3442762999999998;48.86358989972611;node/4950713748;clothes;La Droguerie;;;;;;75056;Paris;shopping;;;;;
23416;2.3538334;48.86221279972649;node/4950713767;clothes;Mon Amour Mariage;;;;;;75056;Paris;shopping;;;;;
23419;2.3685923;48.8565149997279;node/4951741164;clothes;VivaFiesta;"Mo 13:00-19:00; Tu 10:00-14:00,14:45-19:00; We 10:00-19:00; Th 10:00-14:00,14:45-19:00; Fr-Sa 10:00-19:00";yes;;+33 1 43 55 30 06;https://www.vivafiesta.fr/pages/magasin-deguisement-paris;75056;Paris;shopping;;;;;
23427;2.3315344;48.87103599972429;node/4954890480;beauty;Melvita;;;;;;75056;Paris;shopping;;;;;
23428;2.3459555;48.8613637997267;node/4954890800;beauty;Elikya;;;;;;75056;Paris;shopping;;;;;
23430;2.3342935000000002;48.87116559972429;node/4954891052;clothes;Boggi;;yes;;;;75056;Paris;shopping;;;;;
23436;2.3420349999999996;48.8718478997241;node/4954891725;clothes;Hubert H;;;;;;75056;Paris;shopping;;;;;
23439;2.402052;48.8482348997299;node/4957080984;clothes;Côté Tendance;Mo-Sa 10:00-19:00;limited;;;;75056;Paris;shopping;;;;;
23448;2.3999273999999997;48.848893899729795;node/4957109569;beauty;Nina's Nails;;;;;;75056;Paris;shopping;;;;;
23449;2.399673;48.84877629972979;node/4957109570;wine;Le Vin des Amis;;;;;;75056;Paris;shopping;;;;;
23461;2.3572515;48.872162499724;node/4959962323;clothes;Made by Moi;;;;;;75056;Paris;shopping;;;;;
23478;2.3736815;48.847174899730206;node/4966107185;beauty;PN;;;;+33146282557;;75056;Paris;shopping;;;;;
23485;2.340406;48.8750921997233;node/4966817508;clothes;Scarla;Mo-Sa 11:00-19:30;;;+33 9 67 08 31 06;http://www.scarla-paris.fr/;75056;Paris;shopping;;;;;
23491;2.371988;48.84726079973021;node/4967539464;jewelry;Lyora & Co;;;;;;75056;Paris;shopping;;;;;
23494;2.4025572;48.8691481997248;node/4968226324;beauty;My Nails;;;;;;75056;Paris;shopping;;;;;
23509;2.3994961;48.8664120997254;node/4968683749;shoes;À Pieds Joints;;;;;;75056;Paris;shopping;;;;;
23531;2.4007165;48.868264699724996;node/4973609094;clothes;Goldy Mama;;;;;;75056;Paris;shopping;;;;;
23540;2.4060304;48.845268199730704;node/4978359931;gift;Deco & Cadeaux;;;;;;75056;Paris;shopping;;;;;
23542;2.4056782;48.8451580997307;node/4978359933;clothes;Matal Market;;;;;;75056;Paris;shopping;;;;;
23547;2.4036923;48.852917899728794;node/4978360823;beauty;Lisa Salon de Massage;;;;;;75056;Paris;shopping;;;;;
23555;2.3988886000000003;48.847129899730206;node/4979115425;clothes;Damart;Mo-Sa 09:30-19:00;yes;;;;75056;Paris;shopping;;;;Damart;
23564;2.3996678;48.8514552997292;node/4982329825;gift;5 Brothers;;;;;;75056;Paris;shopping;;;;;
23572;2.3828157;48.8667377997254;node/4982785321;gift;Super Bazar;;;;;;75056;Paris;shopping;;;;;
23589;2.3378308999999997;48.8848604997209;node/4983678821;shoes;Faguo;;;;;;75056;Paris;shopping;;;;;
23592;2.3412610000000003;48.8870821997203;node/4984367628;gift;Montmartre Village;;;;;;75056;Paris;shopping;;;;;
23594;2.3412841;48.886525399720405;node/4984367632;gift;Saint-Pierre de Montmartre;;;;;;75056;Paris;shopping;;;;;
23596;2.3376900000000003;48.88570489972071;node/4984367637;gift;Manekineko;;;;;;75056;Paris;shopping;;;;;
23608;2.3421035;48.887091099720294;node/4984928223;gift;La Capsule;;;;;;75056;Paris;shopping;;;;;
23610;2.3925116;48.88842129972;node/4985310823;clothes;Fabio Lucci;;;;;;75056;Paris;shopping;;;;;
23612;2.3989963;48.85061179972939;node/4986474923;beauty;L'Onglerie;;;;;;75056;Paris;shopping;;;;;
23616;2.3382226000000004;48.855430799728204;node/4986702150;art;Galerie Arnoux;;;;+331 46 33 04 66;https://www.galeriearnoux.fr/;75056;Paris;shopping;;;;;
23617;2.3373437999999997;48.8553795997282;node/4986702151;art;Loevenbruck;;;;;http://www.loevenbruck.com/;75056;Paris;shopping;;;;;
23618;2.3347671;48.8565521997279;node/4986702153;art;Ratton;;;;;;75056;Paris;shopping;;;;;
23619;2.336423;48.8546079997284;node/4986720697;clothes;Bellerose;;;;;;75056;Paris;shopping;;;;;
23621;2.3394537;48.856098799728;node/4986721614;clothes;Agatha Ruiz de la Prada;;;;;;75056;Paris;shopping;;;;;
23623;2.3391697999999996;48.855949499728005;node/4986723721;art;Galerie Avril;;;;+331 44 07 13 14;http://www.galerieavril.com;75056;Paris;shopping;;;;;
23624;2.3388602;48.8557931997281;node/4986750552;art;Galerie Da-end;;;;;http://www.da-end.com/;75056;Paris;shopping;;;;;
23625;2.3387257000000004;48.855716999728095;node/4986750553;art;Galerie Forêt verte;;;;+331 43 25 67 74;http://galerieforetverte.com/;75056;Paris;shopping;;;;;
23626;2.3385644;48.8556260997281;node/4986750554;art;Galerie Lecomte;;;;;;75056;Paris;shopping;;;;;
23627;2.3384557;48.8555727997281;node/4986750555;art;Galerie Aethiopia;;;;+331 46 34 09 03;;75056;Paris;shopping;;;;;
23630;2.3503463;48.8823037997215;node/4988190923;clothes;Fabyo-B;;;;;;75056;Paris;shopping;;;;;
23637;2.3524689;48.884475699721;node/4988195245;clothes;Au Cœur du Maghreb;;;;;;75056;Paris;shopping;;;;;
23640;2.3518613;48.884158499721;node/4988195249;clothes;Dar Lajoujja;;;;;;75056;Paris;shopping;;;;;
23642;2.3505279999999997;48.8821337997215;node/4988195252;clothes;Jonas;;;;;;75056;Paris;shopping;;;;;
23644;2.3503151;48.8823361997215;node/4988195254;clothes;Jeremy;;;;;;75056;Paris;shopping;;;;;
23645;2.3511433999999998;48.8814622997217;node/4988195255;clothes;A Casa de Samento;;;;;;75056;Paris;shopping;;;;;
23652;2.3527462000000003;48.88513089972079;node/4988198442;clothes;Márcia de Carvallo;;;;;;75056;Paris;shopping;;;;;
23654;2.3506103;48.882075799721605;node/4988198444;shoes;Chaussees Haut de Gamme;;;;;;75056;Paris;shopping;;;;;
23655;2.3506182;48.88199629972161;node/4988198445;shoes;Sunbury;;;;;;75056;Paris;shopping;;;;;
23660;2.3513528999999997;48.8818103997216;node/4988198532;clothes;Avenue Paris;;;;;;75056;Paris;shopping;;;;;
23661;2.354094;48.8793256997222;node/4988198533;perfumery;Parfumerie Burdin;Mo-Sa 10:00-19:00;;;;;75056;Paris;shopping;;;;;
23663;2.352627;48.885463999720706;node/4988213421;clothes;LeKori;;;;;;75056;Paris;shopping;;;;;
23665;2.3523049;48.884369299721;node/4988213424;gift;Etoile Verte;;;;;;75056;Paris;shopping;;;;;
23667;2.3507029999999998;48.8819071997216;node/4988213721;clothes;Laurent Delot;;;;;;75056;Paris;shopping;;;;;
23668;2.3506846;48.8819539997216;node/4988213722;clothes;Jackson;;;;;;75056;Paris;shopping;;;;;
23680;2.3466467;48.86025699972689;node/4998774935;beauty;Nails d'Ange;;;;+33 1 42 21 40 01;;75056;Paris;shopping;;;;;
23687;2.3327375;48.85140159972921;node/5001825199;clothes;Lancaster;;;;;;75056;Paris;shopping;;;;;
23688;2.3333971;48.852567899728896;node/5001825200;clothes;Bel-Air;;;;;;75056;Paris;shopping;;;;;
23691;2.3300959;48.8525332997289;node/5001825205;shoes;Shoe Bizz;;;;;;75056;Paris;shopping;;;;;
23692;2.3313396;48.853922299728495;node/5001825207;shoes;Church's;;;;;;75056;Paris;shopping;;;;;
23694;2.3325572;48.85293719972879;node/5001825209;beauty;Esteba;;;;;;75056;Paris;shopping;;;;;
23696;2.3342057;48.8526774997289;node/5001825214;shoes;La Pointure;;;;;;75056;Paris;shopping;;;;;
23698;2.3350142999999997;48.85299319972879;node/5001825216;clothes;Créa;;;;;;75056;Paris;shopping;;;;;
23705;2.3302887;48.8525414997289;node/5001825477;clothes;Demilune;;;;;;75056;Paris;shopping;;;;;
23706;2.3302372000000005;48.852692299728794;node/5001825478;clothes;Sixième;;;;;;75056;Paris;shopping;;;;;
23707;2.3311707999999998;48.8535198997286;node/5001825479;shoes;Naturino;;;;;;75056;Paris;shopping;;;;;
23708;2.3313032000000002;48.853884299728605;node/5001825480;shoes;Barrett;;;;;;75056;Paris;shopping;;;;;
23713;2.3340381000000003;48.8528238997288;node/5001825488;clothes;Sinequanone;;;;;;75056;Paris;shopping;;;;;
23714;2.334175;48.852835199728794;node/5001825489;clothes;Cop. Copine;;;;;;75056;Paris;shopping;;;;;
23716;2.3348183999999996;48.85295789972879;node/5001825491;clothes;Darmon;;;;;;75056;Paris;shopping;;;;;
23721;2.3338987;48.8514776997291;node/5001825770;clothes;Saint Laurent;;;;;;75056;Paris;shopping;;;;Saint Laurent;
23722;2.3330052;48.852722299728896;node/5001825771;shoes;Pom d'Api;;;;+331 45 48 39 31;https://pomdapi.fr;75056;Paris;shopping;;;;;
23724;2.33216;48.8529576997288;node/5001825773;clothes;Hacket;;;;;;75056;Paris;shopping;;;;;
23726;2.3301481;48.852606799728896;node/5001825776;clothes;Stealth;;;;;;75056;Paris;shopping;;;;;
23728;2.3312417;48.853804499728604;node/5001825778;clothes;Officine Générale;;;;;https://www.officinegenerale.com/;75056;Paris;shopping;;;;;
23735;2.3361709999999998;48.8542571997285;node/5001826043;art;Cipango;;;;;;75056;Paris;shopping;;;;;
23736;2.3300075000000002;48.8523623997289;node/5001826044;clothes;Tod's;Mo-Sa 11:00-19:00;limited;;+33 1 53 63 39 00;http://www.tods.com;75056;Paris;shopping;;;;;
23737;2.3304267999999997;48.8527034997288;node/5001826045;shoes;Annabel Winship;Mo-Sa 11:00-19:00;;;;http://www.annabelwinship.com/;75056;Paris;shopping;;;;;
23742;2.3313356;48.857968199727495;node/5003426268;art;Arcanes;;;;+33676715527;;75056;Paris;shopping;;;;;
23744;2.3277735;48.8583328997274;node/5003426271;shoes;George & Georges;;;;;;75056;Paris;shopping;;;;;
23750;2.3268734;48.85675799972779;node/5003426286;art;Maeght;;;;;;75056;Paris;shopping;;;;;
23751;2.3305185;48.8590086997273;node/5003426287;art;Bailly;;;;;;75056;Paris;shopping;;;;;
23752;2.3306193;48.8589794997273;node/5003426292;art;Berès;;;;;;75056;Paris;shopping;;;;;
23753;2.3308223999999997;48.8589100997273;node/5003426293;art;Laurentin;;;;;;75056;Paris;shopping;;;;;
23754;2.3309554;48.8588725997273;node/5003426294;art;Duchange;;;;;;75056;Paris;shopping;;;;;
23755;2.3310404;48.8588445997273;node/5003426295;art;Vandermeersch;;;;;;75056;Paris;shopping;;;;;
23756;2.3313558;48.8587205997273;node/5003426297;art;Chevalier;;;;;;75056;Paris;shopping;;;;;
23757;2.3319057;48.8585261997274;node/5003426298;art;Gradiva;;;;;;75056;Paris;shopping;;;;;
23759;2.3325023;48.8583492997274;node/5003426300;art;Lefebvre;;;;;;75056;Paris;shopping;;;;;
23760;2.3326021;48.8583170997274;node/5003426301;art;Chenel;;;;;;75056;Paris;shopping;;;;;
23761;2.333282;48.858114099727494;node/5003426302;clothes;Golden Goose;;;;;;75056;Paris;shopping;;;;;
23763;2.333445;48.858084999727495;node/5003426304;art;Kevorkian;;;;;;75056;Paris;shopping;;;;;
23764;2.3330802999999998;48.8581808997275;node/5003426305;clothes;Acne Studio;;;;;;75056;Paris;shopping;;;;;
23765;2.3290787;48.858635999727404;node/5003429372;art;Vichot;;;;+33140150081;www.vichot.com;75056;Paris;shopping;;;;;
23766;2.3292838;48.8585750997274;node/5003429373;art;Leegenhoek;;;;+33142868551;;75056;Paris;shopping;;;;;
23767;2.3298243;48.8585559997274;node/5003429374;art;Des Lampes;;;;;;75056;Paris;shopping;;;;;
23768;2.330111;48.8583293997274;node/5003429376;art;Hayat;;;;;;75056;Paris;shopping;;;;;
23769;2.3310877999999997;48.858174299727494;node/5003429378;art;Mougin;;;;;;75056;Paris;shopping;;;;;
23770;2.3327227;48.857447499727705;node/5003429379;art;Duret;;;;;;75056;Paris;shopping;;;;;
23771;2.3312244;48.857413999727704;node/5003429381;art;Rizzo;;;;+33 6 15 43 17 57;;75056;Paris;shopping;;;;;
23772;2.3289422;48.858097199727496;node/5003429382;art;Seine Intérieur;Tu-Sa 11:00-19:00;;;+33984342240;;75056;Paris;shopping;;;;;
23774;2.3282411;48.856764499727795;node/5003429418;art;Tools;;;;;;75056;Paris;shopping;;;;;
23775;2.33248;48.856099599728005;node/5003432650;clothes;Le Débotté;;;;;;75056;Paris;shopping;;;;;
23776;2.3322984;48.856167299728;node/5003432651;art;Banier;;;;;https://www.geraldinebanier.fr;75056;Paris;shopping;;;;;
23777;2.328943;48.857570799727604;node/5003432655;art;Bazin;;;;+33611717388;http://www.carrerivegauche.com/fr/galerie-bazin;75056;Paris;shopping;;;;;
23778;2.3276501;48.8579002997275;node/5003432657;art;Blin;;;;;;75056;Paris;shopping;;;;;
23779;2.3273087;48.8578860997276;node/5003432658;art;Arcade;;;;;;75056;Paris;shopping;;;;;
23780;2.3265133;48.8582967997275;node/5003432659;art;Orsay;;;;+33618037492;;75056;Paris;patrimoine;;;;;
23781;2.3233727;48.859284099727205;node/5003432660;clothes;Bonpoint;;;;;;75056;Paris;shopping;;;;;
23787;2.3239175;48.8579552997275;node/5003433454;clothes;Molli;;;;;;75056;Paris;shopping;;;;;
23789;2.3261527;48.8563337997279;node/5003433456;shoes;Sargent;;;;;;75056;Paris;shopping;;;;;
23792;2.3294696;48.858311899727404;node/5003433461;art;Gabrielle Laroche;;;;;www.gabrielle-laroche.com;75056;Paris;shopping;;;;;
23793;2.3324803;48.855937699728;node/5003433650;art;Diurne;;;;+331 42 60 94 11;http://www.diurne.com;75056;Paris;shopping;;;;;
23794;2.3299881;48.856119099728005;node/5003433655;shoes;Bégum;;;;;;75056;Paris;shopping;;;;;
23795;2.3289049;48.85751529972771;node/5003433656;art;Vauclair;Tu-Sa 11:00-19:00;;;+331 49 26 90 64;http://galerie-vauclair.fr/;75056;Paris;shopping;;;;;
23796;2.3287115000000003;48.8575042997276;node/5003433657;art;Tiago;;;;+33660585478;;75056;Paris;shopping;;;;;
23802;2.323642;48.860135899727;node/5003433664;clothes;1 et 1 font 3;;;;;;75056;Paris;shopping;;;;;
23804;2.3284689999999997;48.8588087997273;node/5003433667;clothes;Suibal;;;;;;75056;Paris;shopping;;;;;
23806;2.3291880000000003;48.8586028997274;node/5003433669;art;Delalande;;;;;;75056;Paris;shopping;;;;;
23807;2.3295761;48.8584844997274;node/5003433670;art;Chalvignac;;;;;;75056;Paris;shopping;;;;;
23808;2.3298606;48.858646899727404;node/5003433671;art;Sisman;;;;;;75056;Paris;shopping;;;;;
23809;2.3298355;48.8584214997274;node/5003433672;art;Piatti;;;;+33670953806;;75056;Paris;shopping;;;;;
23810;2.330207;48.8583040997275;node/5003433673;art;Tassin;;;;;;75056;Paris;shopping;;;;;
23811;2.330898;48.8578634997276;node/5003433674;art;Le Studio;;;;;;75056;Paris;shopping;;;;;
23812;2.3310964;48.8580517997275;node/5003433675;art;Dubois;;;;;;75056;Paris;shopping;;;;;
23813;2.3325457000000003;48.857242599727705;node/5003433677;art;Saint-Martin;;;;;;75056;Paris;shopping;;;;;
23814;2.3313216;48.85738639972771;node/5003433678;beauty;En Aparté;Mo-Sa 10:00-19:00;;;+33158622307;;75056;Paris;shopping;;;;;
23815;2.3297779;48.8578472997276;node/5003433679;art;Lafon-Vosseler;;;;+33614098625;;75056;Paris;shopping;;;;;
23816;2.3291908;48.8579120997275;node/5003433680;art;Pla;;;;;;75056;Paris;shopping;;;;;
23819;2.3304459;48.8590359997273;node/5003435221;art;88;;;;;;75056;Paris;shopping;;;;;
23822;2.3704638;48.828395399734895;node/5004480317;beauty;Institut et Spa;;;;;;75056;Paris;shopping;;;;;
23832;2.3736166;48.8263076997354;node/5005237553;beauty;Jade d'Asie;Mo-Sa 10:30-20:30, Su 13:00-19:00;no;;;;75056;Paris;shopping;;;;;
23838;2.3480437000000003;48.82915969973471;node/5010218000;beauty;Beauté 5;Tu 10:00-18:30, We 10:00-20:00, Th,Fr 11:00-18:30, Sa 09:00-16:30;;;+33145801682;;75056;Paris;shopping;;;;;
23845;2.3411332000000002;48.85890009972729;node/5014754680;gift;Souvenir;;;;;;75056;Paris;shopping;;;;;
23847;2.3409953999999997;48.858923399727296;node/5014845610;gift;Foroh;;;;;;75056;Paris;shopping;;;;;
23849;2.3618921000000004;48.8665114997254;node/5016388534;beauty;Nyx;;;;;;75056;Paris;shopping;;;;;
23853;2.3313256;48.84322879973121;node/5016627835;clothes;L'Île aux Fées;;;;;;75056;Paris;shopping;;;;;
23861;2.3336509999999997;48.821630999736605;node/5020707777;gift;La Maison du Kilt;Tu-Sa 10:30-12:30, 13:30-18:30;;;+33140477405;http://www.tartanbreton.com/;75056;Paris;shopping;;;;;
23863;2.2957429;48.8370002997327;node/5025441822;clothes;Leader's Club;;;;+33 1 45 32 79 46;https://www.leadersclub.fr/;75056;Paris;shopping;;;;;
23870;2.3751131;48.892349999719;node/5026913251;clothes;Modsuprem;;;;;;75056;Paris;shopping;;;;;
23885;2.3422199;48.8270717997352;node/5044265422;tea;TEAthétcha;"Tu-Fr 10:00-19:00; Sa 09:30-19:00";;;;http://www.teathetcha.com/;75056;Paris;shopping;;;;;
23887;2.3263475;48.854334799728406;node/5049754384;beauty;Lacure Officine;;;;+33 1 43 25 65 46;https://www.lacureofficine.com/fr/;75056;Paris;shopping;;;;;
23908;2.3477042;48.8875420997202;node/5055747514;beauty;Cali Nails;;;;+33 1 42 58 63 26;;75056;Paris;shopping;;;;;
23914;2.3489115000000003;48.887861799720106;node/5055878090;clothes;Shop 18;Mo-Sa 11:30-20:00;;;;;75056;Paris;shopping;;;;;
23916;2.3485387;48.88814659972;node/5055878093;beauty;Cathy Ongles;;;;;;75056;Paris;shopping;;;;;
23917;2.3059865;48.866562399725396;node/5058252188;clothes;Baby Dior Paris;;;;;;75056;Paris;shopping;;;;;
23918;2.3070467999999997;48.8676576997251;node/5058253958;clothes;Ferragamo;;;;;;75056;Paris;shopping;;;;;
23919;2.3072149;48.8677320997251;node/5058275021;clothes;Akris;;;;;;75056;Paris;shopping;;;;;
23923;2.3084185;48.868364199725;node/5058304040;clothes;Marni;;;;;;75056;Paris;shopping;;;;;
23929;2.307162;48.8671963997252;node/5058359385;clothes;Eres/Yves Salomon;;;;;;75056;Paris;shopping;;;;;
23930;2.3054175;48.86628189972551;node/5058419207;clothes;Louis Vuitton Paris Montaigne;;;;;;75056;Paris;shopping;;;;;
23933;2.3553314999999997;48.855194999728205;node/5059824699;gift;Sources Vives;;;;;;75056;Paris;shopping;;;;;
23936;2.3554811;48.8550529997283;node/5059824702;jewelry;Bénédikt Aïchelé;;;;;;75056;Paris;shopping;;;;;
23938;2.355224;48.8548012997283;node/5059824711;perfumery;Candora;;;;;;75056;Paris;shopping;;;;;
23940;2.355643;48.8549486997283;node/5059824713;jewelry;Mi Amor;;;;;;75056;Paris;shopping;;;;;
23944;2.3553931;48.8546943997284;node/5059824717;art;Gadcollection;;;;;;75056;Paris;shopping;;;;;
23945;2.3553349;48.8546147997284;node/5059824718;clothes;Janis & John;;no;;;;75056;Paris;shopping;;;;;
23948;2.3748277;48.86693719972529;node/5060790529;wine;Paris Terroirs;;;;;;75056;Paris;shopping;;;;;
23955;2.3566931;48.8744896997234;node/5064547222;shoes;Weshley Shoes;;;;;;75056;Paris;shopping;;;;;
23962;2.3392022999999997;48.8846783997209;node/5066075026;clothes;Make My D;;;;;;75056;Paris;shopping;;;;;
23965;2.3393443;48.8846846997209;node/5066103221;gift;Au Chat Noir;;;;;;75056;Paris;shopping;;;;;
23966;2.3398291;48.884706799720895;node/5066103222;clothes;Dussica;;;;;;75056;Paris;shopping;;;;;
23973;2.3182028999999997;48.869898899724596;node/5068828443;clothes;Apostrophe;;;;+33 1 40 06 91 60;https://www.georges-rech.fr;75056;Paris;shopping;;;;;
23974;2.3183124;48.8698431997246;node/5068828444;clothes;Alberta Ferreti;;;;+33 1 42 65 55 47;https://www.albertaferretti.com;75056;Paris;shopping;;;;;
23980;2.3366453999999997;48.8516863997291;node/5077321887;clothes;Souleiado;;;;;;75056;Paris;shopping;;;;;
23982;2.336734;48.8524162997289;node/5077321892;art;Paul Prouté;;;;;;75056;Paris;shopping;;;;;
24024;2.3459002;48.884272599721;node/5090284715;clothes;Fem'chic en Spectacle;;;;;;75056;Paris;shopping;;;;;
24038;2.3318498;48.8542913997284;node/5102108822;cosmetics;Shu Uemura;Mo-Sa 10:00-19:30;;;;;75056;Paris;shopping;;;;;
24041;2.3626486;48.8608544997268;node/5109525826;jewelry;HOD;;;;;;75056;Paris;shopping;;;;;
24042;2.3313817;48.8652892997257;node/5111290724;jewelry;Mad Lords;;;;;;75056;Paris;shopping;;;;;
24048;2.3206113;48.8837135997211;node/5116134539;shoes;Lucien Chausseur;;;;;;75056;Paris;shopping;;;;;
24053;2.3179990000000004;48.886094899720604;node/5116161222;wine;L'Ébéniste du Vin;;;;;;75056;Paris;shopping;;;;;
24072;2.3213785;48.8825075997214;node/5121297006;clothes;Lucca;;;;;;75056;Paris;shopping;;;;;
24073;2.3624245999999998;48.880230999722;node/5123004439;beauty;Gao li salon de massage;;;;;;75056;Paris;shopping;;;;;
24079;2.3626562;48.879258999722204;node/5123004446;jewelry;Bijouterie Saint-Martin;;;;;;75056;Paris;shopping;;;;;
24080;2.3631981;48.8797001997222;node/5123004447;wine;Les Caves Saint-Martin;;;;;;75056;Paris;shopping;;;;;
24086;2.3634209;48.870582099724395;node/5124658921;clothes;Centre Commercial Kids;Mo 13:00-19:00, Tu-Fr 10:30-19:30, Sa 10:30-20:00, Su 14:00-19:00;;;+33 1 42 06 23 81;http://www.centrecommercial.cc/kids/;75056;Paris;shopping;;;;;
24105;2.3056302000000004;48.8564822997279;node/5134304723;gift;Fromagerie Marie-Anne Cantin;;;;;;75056;Paris;shopping;;;;;
24106;2.3388017000000003;48.86547699972571;node/5134304725;clothes;Acne Studio Galerie Valois;;;;;;75056;Paris;shopping;;;;;
24107;2.3370496;48.8650669997258;node/5134328821;clothes;Maison Martin Margiela;;;;;;75056;Paris;shopping;;;;;
24108;2.3385027000000003;48.8648815997258;node/5134906224;clothes;Rick Owens;;;;;;75056;Paris;shopping;;;;;
24121;2.3572621;48.8581193997275;node/5141497990;tea;L'Atelier des Guillemites;;;;+33142782858;;75056;Paris;shopping;;;;;
24142;2.3142886000000003;48.884096999721;node/5147134650;chocolate;À la mère de famille;;;;;;75056;Paris;shopping;;;;;
24147;2.398961;48.8656706997256;node/5148552359;shoes;Jacques Fabrice;;limited;;;;75056;Paris;shopping;;;;;
24148;2.3991126;48.8658563997256;node/5148552360;clothes;Les Caprices de Lily;;;;;;75056;Paris;shopping;;;;;
24152;2.3783748;48.8494526997297;node/5150136176;chocolate;Les chocolats d'Aligre;;;;;https://www.chocolatsdaligre.fr/;75056;Paris;shopping;;;;;
24165;2.305556;48.840896299731796;node/5155066757;clothes;G. Men;"Tu-Sa 09:00-19:00; Mo 13:00-19:30";;;;;75056;Paris;shopping;;;;;
24177;2.3066967999999997;48.84294479973129;node/5155068835;beauty;Michaï Thaï Spa;Mo-Sa 11:00-20:00;;;;;75056;Paris;shopping;;;;;
24191;2.3006765;48.842137899731505;node/5155831297;clothes;Maison des Enfants;;;;;;75056;Paris;shopping;;;;;
24199;2.3185417;48.8867704997204;node/5155889523;clothes;Arsène et les Pipelettes;;;;;;75056;Paris;shopping;;;;;
24201;2.3164248;48.885340499720705;node/5155889553;beauty;Unlimited Epil;;;;;;75056;Paris;shopping;;;;;
24202;2.318606;48.8868115997204;node/5155894703;clothes;Des Petits Hauts;;;;;;75056;Paris;shopping;;;;;
24203;2.3196338;48.8874023997202;node/5155894704;clothes;Harris Wilson;;;;;;75056;Paris;shopping;;;;;
24225;2.3521442;48.858180399727495;node/5165521088;clothes;Kilo-Shop Paris Le Marais;;limited;;;;75056;Paris;shopping;;;;;
24226;2.3509863999999996;48.838860799732295;node/5165683596;jewelry;Parrault Joaillier Créateur;;;;;;75056;Paris;shopping;;;;;
24228;2.3193501;48.884487599721005;node/5165833245;clothes;Les Passantes;;;;;;75056;Paris;shopping;;;;;
24235;2.3890274;48.8686152997249;node/5166965539;clothes;Vintage 77;;;;;;75056;Paris;shopping;;;;;
24243;2.3631328;48.8796518997221;node/5169234443;clothes;Trendy;;;;;;75056;Paris;shopping;;;;;
24255;2.3640623;48.880410899722;node/5170014956;clothes;CRE'AZ;;;;;;75056;Paris;shopping;;;;;
24265;2.2839242000000004;48.858289999727404;node/5171064922;wine;La Cave de Passy;;;;;;75056;Paris;shopping;;;;;
24273;2.3580278999999997;48.8807857997219;node/5172479403;clothes;Indian Supermarket;;;;;;75056;Paris;shopping;;;;;
24274;2.3579156;48.8805654997219;node/5172479405;clothes;Saree Palace;;;;;;75056;Paris;shopping;;;;;
24276;2.3579535;48.8806451997219;node/5172479409;clothes;Asian Silks;;;;;;75056;Paris;shopping;;;;;
24297;2.3759282;48.8912430997193;node/5178585823;shoes;Sadéshoes;;;;;;75056;Paris;shopping;;;;;
24299;2.3544313;48.8812658997218;node/5178700613;chocolate;Le Chocolat;;;;;;75056;Paris;shopping;;;;;
24313;2.3756917;48.8829808997213;node/5182152327;beauty;Abi Beauty Palace;Mo-Su 10:00-20:00;;;;;75056;Paris;shopping;;;;;
24319;2.3564396;48.8772127997228;node/5183064774;department_store;Orelec;;;;;;75056;Paris;shopping;;;;;
24320;2.3564959;48.8774957997227;node/5183064776;clothes;Mirza;;;;;;75056;Paris;shopping;;;;;
24329;2.3853369;48.886933099720295;node/5189471681;clothes;Salome;;;;;;75056;Paris;shopping;;;;;
24346;2.3539789;48.8596273997271;node/5198851500;clothes;Le Temple du Vintage;;;;;;75056;Paris;shopping;;;;;
24366;2.3438608;48.8982894997175;node/5202186608;clothes;GlobalVintage;Mo-Su 10:00-19:30;;;;;75056;Paris;shopping;;;;;
24368;2.3773511000000003;48.890756699719404;node/5202476021;cosmetics;Senteur des Vies;;;;;;75056;Paris;shopping;;;;;
